region,state,name,sex,age,2011,POPEST2012_CIV,POPEST2013_CIV,POPEST2014_CIV
4,6,California,2,75,95138,97218,101948,103994
4,6,California,2,76,92877,93149,95393,99957
4,6,California,2,77,84917,90423,91059,93086
4,6,California,2,78,83158,82643,88148,88717
4,6,California,2,79,79838,80779,80484,85742
4,6,California,2,80,78291,77044,78142,77817
4,6,California,2,81,77330,75283,74149,75279
4,6,California,2,82,70388,74209,72382,71161
4,6,California,2,83,67762,66998,70733,68776
4,6,California,2,84,64526,64006,63493,67074
4,6,California,2,85,407255,419563,431366,440737
4,6,California,2,999,18949900,19133734,19322949,19511867
4,8,Colorado,0,0,66131,65000,65835,66471
4,8,Colorado,0,1,66902,66593,65473,66335
4,8,Colorado,0,2,67739,67563,67259,66169
4,8,Colorado,0,3,69725,68192,67910,67645
4,8,Colorado,0,4,70679,70137,68528,68311
4,8,Colorado,0,5,70519,70968,70618,68921
4,8,Colorado,0,6,70457,70794,71344,70967
4,8,Colorado,0,7,70951,70721,71411,71739
4,8,Colorado,0,8,70296,71212,71051,71939
4,8,Colorado,0,9,69075,70537,71498,71425
4,8,Colorado,0,10,69757,69196,70811,71896
4,8,Colorado,0,11,69688,69937,69399,71156
4,8,Colorado,0,12,67440,69853,70240,69736
4,8,Colorado,0,13,66348,67549,70085,70504
4,8,Colorado,0,14,65776,66497,67877,70336
4,8,Colorado,0,15,65553,66041,66739,68259
4,8,Colorado,0,16,66284,65719,66267,67405
4,8,Colorado,0,17,67209,66609,66188,67158
4,8,Colorado,0,18,70011,69664,69190,68837
4,8,Colorado,0,19,71353,71375,71106,70377
4,8,Colorado,0,20,69046,70163,70500,69749
4,8,Colorado,0,21,69707,70041,71189,71774
4,8,Colorado,0,22,69129,72567,73049,75184
4,8,Colorado,0,23,70059,72039,75836,77004
4,8,Colorado,0,24,71038,72511,74731,79076
4,8,Colorado,0,25,73500,73734,75567,77853
4,8,Colorado,0,26,74038,75289,75639,77647
4,8,Colorado,0,27,72916,75766,77493,77920
4,8,Colorado,0,28,75247,74618,77761,79652
4,8,Colorado,0,29,75323,76376,75736,79407
4,8,Colorado,0,30,74702,76335,77551,77137
4,8,Colorado,0,31,76099,75500,77289,78545
4,8,Colorado,0,32,71443,77035,76659,78827
4,8,Colorado,0,33,70522,72268,78126,77595
4,8,Colorado,0,34,68975,71024,72745,78905
4,8,Colorado,0,35,67341,69613,71849,73759
4,8,Colorado,0,36,69768,67616,70033,72490
4,8,Colorado,0,37,67117,70151,67996,70692
4,8,Colorado,0,38,67092,67409,70468,68596
4,8,Colorado,0,39,70526,67491,67802,71046
4,8,Colorado,0,40,74366,70554,67658,68202
4,8,Colorado,0,41,74885,74740,71116,68047
4,8,Colorado,0,42,70791,75049,75084,71254
4,8,Colorado,0,43,67430,70844,75253,75463
4,8,Colorado,0,44,65663,67287,70975,75425
4,8,Colorado,0,45,66182,65809,67586,71218
4,8,Colorado,0,46,70633,66195,65792,67586
4,8,Colorado,0,47,72613,70789,66328,65937
4,8,Colorado,0,48,73543,72471,70644,66166
4,8,Colorado,0,49,74445,73406,72341,70625
4,8,Colorado,0,50,75870,74392,73272,72322
4,8,Colorado,0,51,76902,75626,74283,73054
4,8,Colorado,0,52,74399,76645,75435,74205
4,8,Colorado,0,53,73640,74159,76454,75339
4,8,Colorado,0,54,73402,73411,73946,76222
4,8,Colorado,0,55,71084,73249,73208,73774
4,8,Colorado,0,56,70023,70848,73020,72897
4,8,Colorado,0,57,68161,69558,70594,72596
4,8,Colorado,0,58,66220,67929,69258,70314
4,8,Colorado,0,59,63201,65901,67585,68852
4,8,Colorado,0,60,60822,62844,65530,67135
4,8,Colorado,0,61,59100,60402,62460,65149
4,8,Colorado,0,62,56467,58797,59923,61988
4,8,Colorado,0,63,55615,55953,58446,59429
4,8,Colorado,0,64,58005,55382,55646,58070
4,8,Colorado,0,65,41907,57564,55066,55177
4,8,Colorado,0,66,40612,41500,56997,54693
4,8,Colorado,0,67,38995,40138,41177,56358
4,8,Colorado,0,68,39137,38604,39735,40788
4,8,Colorado,0,69,33633,38603,38176,39213
4,8,Colorado,0,70,30590,33130,38241,37667
4,8,Colorado,0,71,28674,30208,32635,37697
4,8,Colorado,0,72,26736,28136,29639,32091
4,8,Colorado,0,73,25402,26345,27692,29144
4,8,Colorado,0,74,23520,24887,25805,27121
4,8,Colorado,0,75,22173,22903,24373,25290
4,8,Colorado,0,76,21075,21539,22266,23720
4,8,Colorado,0,77,19224,20573,21063,21680
4,8,Colorado,0,78,18692,18608,19986,20419
4,8,Colorado,0,79,17878,17945,17940,19197
4,8,Colorado,0,80,17220,17219,17316,17313
4,8,Colorado,0,81,16208,16535,16496,16604
4,8,Colorado,0,82,14903,15293,15690,15656
4,8,Colorado,0,83,14052,14172,14522,14934
4,8,Colorado,0,84,12817,13188,13419,13626
4,8,Colorado,0,85,73125,75950,78848,81627
4,8,Colorado,0,999,5085516,5156983,5235767,5319728
4,8,Colorado,1,0,34150,33756,33718,34130
4,8,Colorado,1,1,34254,34449,34042,34007
4,8,Colorado,1,2,34692,34614,34813,34404
4,8,Colorado,1,3,35763,34918,34736,34965
4,8,Colorado,1,4,36127,36017,35026,35036
4,8,Colorado,1,5,36118,36375,36304,35238
4,8,Colorado,1,6,35952,36303,36507,36506
4,8,Colorado,1,7,36220,36069,36619,36794
4,8,Colorado,1,8,35867,36450,36267,36869
4,8,Colorado,1,9,35422,35930,36568,36396
4,8,Colorado,1,10,35519,35463,36104,36799
4,8,Colorado,1,11,35568,35691,35511,36306
4,8,Colorado,1,12,34430,35646,35884,35681
4,8,Colorado,1,13,33816,34448,35717,35974
4,8,Colorado,1,14,33633,33845,34670,35790
4,8,Colorado,1,15,33659,33804,33980,34862
4,8,Colorado,1,16,34182,33737,33916,34260
4,8,Colorado,1,17,34720,34410,34039,34483
4,8,Colorado,1,18,36307,36258,35995,35774
4,8,Colorado,1,19,37198,37194,37114,36763
4,8,Colorado,1,20,35886,36805,36751,36565
4,8,Colorado,1,21,35741,36263,37130,37250
4,8,Colorado,1,22,35134,36698,37468,38914
4,8,Colorado,1,23,35671,36393,38192,39321
4,8,Colorado,1,24,36370,36861,37760,39990
4,8,Colorado,1,25,37658,37956,38695,39633
4,8,Colorado,1,26,37539,38648,38969,39790
4,8,Colorado,1,27,37042,38537,39783,40256
4,8,Colorado,1,28,38418,38036,39763,41203
4,8,Colorado,1,29,38264,38993,38587,40652
4,8,Colorado,1,30,38031,38754,39632,39361
4,8,Colorado,1,31,38916,38440,39365,40210
4,8,Colorado,1,32,36194,39445,38996,40250
4,8,Colorado,1,33,35770,36584,40081,39541
4,8,Colorado,1,34,34884,35951,36844,40496
4,8,Colorado,1,35,34312,35287,36440,37441
4,8,Colorado,1,36,35728,34337,35488,36756
4,8,Colorado,1,37,34449,35895,34536,35843
4,8,Colorado,1,38,34086,34583,36023,34935
4,8,Colorado,1,39,36029,34299,34716,36367
4,8,Colorado,1,40,37971,35930,34332,34851
4,8,Colorado,1,41,38196,38236,36329,34651
4,8,Colorado,1,42,35903,38231,38468,36412
4,8,Colorado,1,43,34152,35846,38303,38741
4,8,Colorado,1,44,32979,34017,35872,38316
4,8,Colorado,1,45,33185,33133,34207,36116
4,8,Colorado,1,46,35395,33080,33081,34239
4,8,Colorado,1,47,36330,35519,33169,33271
4,8,Colorado,1,48,36497,36237,35305,32994
4,8,Colorado,1,49,36883,36408,36176,35290
4,8,Colorado,1,50,37425,36869,36270,36139
4,8,Colorado,1,51,38085,37254,36743,36076
4,8,Colorado,1,52,36830,37825,37065,36668
4,8,Colorado,1,53,36510,36633,37661,36957
4,8,Colorado,1,54,36346,36299,36522,37506
4,8,Colorado,1,55,35103,36193,36144,36378
4,8,Colorado,1,56,34378,34943,35977,35887
4,8,Colorado,1,57,33272,34125,34669,35681
4,8,Colorado,1,58,32514,33107,33896,34475
4,8,Colorado,1,59,31144,32236,32847,33603
4,8,Colorado,1,60,29877,30824,31928,32575
4,8,Colorado,1,61,28914,29583,30595,31624
4,8,Colorado,1,62,27648,28720,29326,30323
4,8,Colorado,1,63,27424,27242,28465,29013
4,8,Colorado,1,64,28468,27261,27031,28258
4,8,Colorado,1,65,20481,28196,27011,26755
4,8,Colorado,1,66,19646,20223,27791,26733
4,8,Colorado,1,67,18840,19328,20010,27410
4,8,Colorado,1,68,18771,18547,19069,19724
4,8,Colorado,1,69,15968,18486,18286,18762
4,8,Colorado,1,70,14434,15672,18209,17946
4,8,Colorado,1,71,13523,14246,15425,17908
4,8,Colorado,1,72,12483,13180,13942,15085
4,8,Colorado,1,73,11889,12239,12917,13617
4,8,Colorado,1,74,10988,11589,11933,12612
4,8,Colorado,1,75,10215,10607,11240,11660
4,8,Colorado,1,76,9502,9840,10288,10843
4,8,Colorado,1,77,8682,9214,9570,10004
4,8,Colorado,1,78,8364,8354,8868,9231
4,8,Colorado,1,79,7881,7983,7960,8483
4,8,Colorado,1,80,7492,7558,7641,7644
4,8,Colorado,1,81,6966,7128,7168,7244
4,8,Colorado,1,82,6221,6511,6701,6689
4,8,Colorado,1,83,5650,5853,6123,6295
4,8,Colorado,1,84,4927,5210,5453,5678
4,8,Colorado,1,85,24513,25672,26925,28317
4,8,Colorado,1,999,2538584,2575529,2615660,2660495
4,8,Colorado,2,0,31981,31244,32117,32341
4,8,Colorado,2,1,32648,32144,31431,32328
4,8,Colorado,2,2,33047,32949,32446,31765
4,8,Colorado,2,3,33962,33274,33174,32680
4,8,Colorado,2,4,34552,34120,33502,33275
4,8,Colorado,2,5,34401,34593,34314,33683
4,8,Colorado,2,6,34505,34491,34837,34461
4,8,Colorado,2,7,34731,34652,34792,34945
4,8,Colorado,2,8,34429,34762,34784,35070
4,8,Colorado,2,9,33653,34607,34930,35029
4,8,Colorado,2,10,34238,33733,34707,35097
4,8,Colorado,2,11,34120,34246,33888,34850
4,8,Colorado,2,12,33010,34207,34356,34055
4,8,Colorado,2,13,32532,33101,34368,34530
4,8,Colorado,2,14,32143,32652,33207,34546
4,8,Colorado,2,15,31894,32237,32759,33397
4,8,Colorado,2,16,32102,31982,32351,33145
4,8,Colorado,2,17,32489,32199,32149,32675
4,8,Colorado,2,18,33704,33406,33195,33063
4,8,Colorado,2,19,34155,34181,33992,33614
4,8,Colorado,2,20,33160,33358,33749,33184
4,8,Colorado,2,21,33966,33778,34059,34524
4,8,Colorado,2,22,33995,35869,35581,36270
4,8,Colorado,2,23,34388,35646,37644,37683
4,8,Colorado,2,24,34668,35650,36971,39086
4,8,Colorado,2,25,35842,35778,36872,38220
4,8,Colorado,2,26,36499,36641,36670,37857
4,8,Colorado,2,27,35874,37229,37710,37664
4,8,Colorado,2,28,36829,36582,37998,38449
4,8,Colorado,2,29,37059,37383,37149,38755
4,8,Colorado,2,30,36671,37581,37919,37776
4,8,Colorado,2,31,37183,37060,37924,38335
4,8,Colorado,2,32,35249,37590,37663,38577
4,8,Colorado,2,33,34752,35684,38045,38054
4,8,Colorado,2,34,34091,35073,35901,38409
4,8,Colorado,2,35,33029,34326,35409,36318
4,8,Colorado,2,36,34040,33279,34545,35734
4,8,Colorado,2,37,32668,34256,33460,34849
4,8,Colorado,2,38,33006,32826,34445,33661
4,8,Colorado,2,39,34497,33192,33086,34679
4,8,Colorado,2,40,36395,34624,33326,33351
4,8,Colorado,2,41,36689,36504,34787,33396
4,8,Colorado,2,42,34888,36818,36616,34842
4,8,Colorado,2,43,33278,34998,36950,36722
4,8,Colorado,2,44,32684,33270,35103,37109
4,8,Colorado,2,45,32997,32676,33379,35102
4,8,Colorado,2,46,35238,33115,32711,33347
4,8,Colorado,2,47,36283,35270,33159,32666
4,8,Colorado,2,48,37046,36234,35339,33172
4,8,Colorado,2,49,37562,36998,36165,35335
4,8,Colorado,2,50,38445,37523,37002,36183
4,8,Colorado,2,51,38817,38372,37540,36978
4,8,Colorado,2,52,37569,38820,38370,37537
4,8,Colorado,2,53,37130,37526,38793,38382
4,8,Colorado,2,54,37056,37112,37424,38716
4,8,Colorado,2,55,35981,37056,37064,37396
4,8,Colorado,2,56,35645,35905,37043,37010
4,8,Colorado,2,57,34889,35433,35925,36915
4,8,Colorado,2,58,33706,34822,35362,35839
4,8,Colorado,2,59,32057,33665,34738,35249
4,8,Colorado,2,60,30945,32020,33602,34560
4,8,Colorado,2,61,30186,30819,31865,33525
4,8,Colorado,2,62,28819,30077,30597,31665
4,8,Colorado,2,63,28191,28711,29981,30416
4,8,Colorado,2,64,29537,28121,28615,29812
4,8,Colorado,2,65,21426,29368,28055,28422
4,8,Colorado,2,66,20966,21277,29206,27960
4,8,Colorado,2,67,20155,20810,21167,28948
4,8,Colorado,2,68,20366,20057,20666,21064
4,8,Colorado,2,69,17665,20117,19890,20451
4,8,Colorado,2,70,16156,17458,20032,19721
4,8,Colorado,2,71,15151,15962,17210,19789
4,8,Colorado,2,72,14253,14956,15697,17006
4,8,Colorado,2,73,13513,14106,14775,15527
4,8,Colorado,2,74,12532,13298,13872,14509
4,8,Colorado,2,75,11958,12296,13133,13630
4,8,Colorado,2,76,11573,11699,11978,12877
4,8,Colorado,2,77,10542,11359,11493,11676
4,8,Colorado,2,78,10328,10254,11118,11188
4,8,Colorado,2,79,9997,9962,9980,10714
4,8,Colorado,2,80,9728,9661,9675,9669
4,8,Colorado,2,81,9242,9407,9328,9360
4,8,Colorado,2,82,8682,8782,8989,8967
4,8,Colorado,2,83,8402,8319,8399,8639
4,8,Colorado,2,84,7890,7978,7966,7948
4,8,Colorado,2,85,48612,50278,51923,53310
4,8,Colorado,2,999,2546932,2581454,2620107,2659233
1,9,Connecticut,0,0,37833,37081,36597,36771
1,9,Connecticut,0,1,38215,38273,37554,37081
1,9,Connecticut,0,2,38992,38506,38585,37861
1,9,Connecticut,0,3,40781,39244,38696,38784
1,9,Connecticut,0,4,41885,41080,39520,38940
1,9,Connecticut,0,5,42562,42117,41168,39590
1,9,Connecticut,0,6,43468,42886,42272,41360
1,9,Connecticut,0,7,44346,43715,43097,42382
1,9,Connecticut,0,8,44429,44491,43765,43084
1,9,Connecticut,0,9,44867,44621,44715,43750
1,9,Connecticut,0,10,46003,45085,44700,44889
1,9,Connecticut,0,11,47445,46220,45315,44905
1,9,Connecticut,0,12,47894,47678,46430,45487
1,9,Connecticut,0,13,47841,48023,47868,46501
1,9,Connecticut,0,14,48928,48033,48161,48040
1,9,Connecticut,0,15,48943,49041,48203,48262
1,9,Connecticut,0,16,49744,49076,49218,48316
1,9,Connecticut,0,17,51130,49929,49325,49427
1,9,Connecticut,0,18,54656,54286,53251,52501
1,9,Connecticut,0,19,52494,54472,54115,53108
1,9,Connecticut,0,20,50247,52382,54719,54280
1,9,Connecticut,0,21,46941,48270,50698,53015
1,9,Connecticut,0,22,43169,43839,45330,47612
1,9,Connecticut,0,23,42832,41271,42266,43726
1,9,Connecticut,0,24,43867,42987,41681,42691
1,9,Connecticut,0,25,44089,44240,43389,42069
1,9,Connecticut,0,26,44032,44493,44809,43583
1,9,Connecticut,0,27,42689,44212,44821,44948
1,9,Connecticut,0,28,43118,42811,44485,44882
1,9,Connecticut,0,29,43328,43308,43095,44644
1,9,Connecticut,0,30,42398,43469,43446,43171
1,9,Connecticut,0,31,43856,42552,43681,43681
1,9,Connecticut,0,32,41537,44242,42794,43872
1,9,Connecticut,0,33,40998,41897,44629,42952
1,9,Connecticut,0,34,40946,41324,42168,44649
1,9,Connecticut,0,35,40448,41282,41591,42161
1,9,Connecticut,0,36,41588,40491,41176,41607
1,9,Connecticut,0,37,40845,41765,40720,41222
1,9,Connecticut,0,38,42371,40857,41790,40755
1,9,Connecticut,0,39,45688,42544,41151,41903
1,9,Connecticut,0,40,49847,45558,42515,41061
1,9,Connecticut,0,41,52265,49774,45453,42549
1,9,Connecticut,0,42,50638,52236,49785,45352
1,9,Connecticut,0,43,50744,50633,52202,49653
1,9,Connecticut,0,44,52035,50526,50585,51918
1,9,Connecticut,0,45,54454,51937,50347,50429
1,9,Connecticut,0,46,57336,54269,51646,50048
1,9,Connecticut,0,47,58264,57110,54030,51259
1,9,Connecticut,0,48,57498,57988,56817,53780
1,9,Connecticut,0,49,57473,57072,57704,56416
1,9,Connecticut,0,50,58820,57169,56723,57343
1,9,Connecticut,0,51,59027,58531,56846,56395
1,9,Connecticut,0,52,57422,58466,57994,56229
1,9,Connecticut,0,53,57042,57007,58010,57504
1,9,Connecticut,0,54,55832,56640,56570,57532
1,9,Connecticut,0,55,53831,55363,56131,55945
1,9,Connecticut,0,56,52757,53423,54864,55590
1,9,Connecticut,0,57,50128,52130,52745,54066
1,9,Connecticut,0,58,47971,49660,51610,52144
1,9,Connecticut,0,59,45446,47407,49036,50833
1,9,Connecticut,0,60,43371,44863,46770,48328
1,9,Connecticut,0,61,42096,42736,44128,46005
1,9,Connecticut,0,62,40971,41414,42031,43231
1,9,Connecticut,0,63,41284,40263,40720,41300
1,9,Connecticut,0,64,44141,40440,39413,39787
1,9,Connecticut,0,65,32455,43249,39503,38266
1,9,Connecticut,0,66,31508,31721,42256,38370
1,9,Connecticut,0,67,31146,30767,30930,41256
1,9,Connecticut,0,68,32822,30321,30039,30021
1,9,Connecticut,0,69,27565,32053,29532,29190
1,9,Connecticut,0,70,24174,26795,31254,28599
1,9,Connecticut,0,71,22823,23626,26148,30452
1,9,Connecticut,0,72,21639,22256,23051,25428
1,9,Connecticut,0,73,20844,21006,21644,22349
1,9,Connecticut,0,74,19417,20227,20426,20986
1,9,Connecticut,0,75,18740,18843,19615,19755
1,9,Connecticut,0,76,18503,18125,18208,18913
1,9,Connecticut,0,77,17162,17918,17528,17579
1,9,Connecticut,0,78,16874,16490,17194,16840
1,9,Connecticut,0,79,16589,16222,15803,16462
1,9,Connecticut,0,80,16425,15823,15515,15106
1,9,Connecticut,0,81,16116,15619,15083,14769
1,9,Connecticut,0,82,15218,15289,14837,14354
1,9,Connecticut,0,83,14872,14278,14401,13963
1,9,Connecticut,0,84,13788,13857,13322,13480
1,9,Connecticut,0,85,86344,87629,88951,89785
1,9,Connecticut,0,999,3583160,3586822,3590909,3589082
1,9,Connecticut,1,0,19279,18820,18711,18782
1,9,Connecticut,1,1,19555,19470,19030,18934
1,9,Connecticut,1,2,19974,19695,19617,19185
1,9,Connecticut,1,3,20897,20071,19825,19752
1,9,Connecticut,1,4,21304,21002,20199,19877
1,9,Connecticut,1,5,21792,21390,20994,20210
1,9,Connecticut,1,6,22169,21946,21430,21074
1,9,Connecticut,1,7,22618,22287,22060,21541
1,9,Connecticut,1,8,22792,22696,22313,22016
1,9,Connecticut,1,9,22965,22919,22855,22324
1,9,Connecticut,1,10,23559,23097,22926,22922
1,9,Connecticut,1,11,24253,23666,23228,23095
1,9,Connecticut,1,12,24548,24396,23743,23364
1,9,Connecticut,1,13,24509,24575,24453,23759
1,9,Connecticut,1,14,25028,24609,24672,24580
1,9,Connecticut,1,15,25050,25095,24746,24748
1,9,Connecticut,1,16,25426,25121,25205,24791
1,9,Connecticut,1,17,26282,25493,25285,25348
1,9,Connecticut,1,18,27823,27645,26920,26650
1,9,Connecticut,1,19,26780,27594,27363,26724
1,9,Connecticut,1,20,25764,26831,27695,27554
1,9,Connecticut,1,21,24126,24898,26104,27043
1,9,Connecticut,1,22,22276,22830,23658,24765
1,9,Connecticut,1,23,21827,21314,21985,22831
1,9,Connecticut,1,24,22245,21829,21453,22178
1,9,Connecticut,1,25,22399,22437,22093,21642
1,9,Connecticut,1,26,22456,22538,22688,22187
1,9,Connecticut,1,27,21520,22426,22565,22718
1,9,Connecticut,1,28,21500,21489,22531,22557
1,9,Connecticut,1,29,21393,21433,21572,22572
1,9,Connecticut,1,30,20956,21404,21483,21626
1,9,Connecticut,1,31,21804,20974,21466,21604
1,9,Connecticut,1,32,20465,21911,21019,21502
1,9,Connecticut,1,33,20138,20606,22082,21118
1,9,Connecticut,1,34,20025,20229,20682,22048
1,9,Connecticut,1,35,19846,20173,20364,20644
1,9,Connecticut,1,36,20498,19786,20062,20309
1,9,Connecticut,1,37,19925,20580,19906,20076
1,9,Connecticut,1,38,20448,19911,20566,19887
1,9,Connecticut,1,39,22278,20586,20078,20651
1,9,Connecticut,1,40,24180,22229,20575,20035
1,9,Connecticut,1,41,25405,24134,22234,20628
1,9,Connecticut,1,42,24509,25350,24104,22145
1,9,Connecticut,1,43,24579,24541,25360,24089
1,9,Connecticut,1,44,25359,24501,24547,25238
1,9,Connecticut,1,45,26514,25305,24367,24472
1,9,Connecticut,1,46,27874,26392,25149,24168
1,9,Connecticut,1,47,28305,27740,26221,24910
1,9,Connecticut,1,48,28023,28154,27595,26096
1,9,Connecticut,1,49,27880,27804,28032,27443
1,9,Connecticut,1,50,28570,27670,27575,27798
1,9,Connecticut,1,51,28823,28473,27532,27467
1,9,Connecticut,1,52,27982,28423,28128,27199
1,9,Connecticut,1,53,27981,27760,28207,27906
1,9,Connecticut,1,54,27357,27774,27533,27957
1,9,Connecticut,1,55,26093,27110,27460,27175
1,9,Connecticut,1,56,25708,25888,26860,27160
1,9,Connecticut,1,57,24392,25417,25557,26458
1,9,Connecticut,1,58,23286,24077,25136,25206
1,9,Connecticut,1,59,22007,22998,23740,24742
1,9,Connecticut,1,60,20882,21649,22608,23304
1,9,Connecticut,1,61,20115,20555,21319,22204
1,9,Connecticut,1,62,19438,19687,20106,20821
1,9,Connecticut,1,63,19573,19065,19354,19698
1,9,Connecticut,1,64,20949,19119,18646,18920
1,9,Connecticut,1,65,15386,20439,18597,18033
1,9,Connecticut,1,66,14980,14961,19883,17991
1,9,Connecticut,1,67,14805,14565,14554,19348
1,9,Connecticut,1,68,15421,14332,14133,14048
1,9,Connecticut,1,69,12725,14979,13910,13693
1,9,Connecticut,1,70,11100,12332,14561,13395
1,9,Connecticut,1,71,10314,10792,11955,14121
1,9,Connecticut,1,72,9780,10059,10482,11573
1,9,Connecticut,1,73,9250,9465,9705,10102
1,9,Connecticut,1,74,8569,8901,9121,9363
1,9,Connecticut,1,75,8304,8292,8584,8763
1,9,Connecticut,1,76,7979,7949,7955,8212
1,9,Connecticut,1,77,7290,7678,7638,7633
1,9,Connecticut,1,78,7043,6932,7300,7262
1,9,Connecticut,1,79,6936,6729,6596,6943
1,9,Connecticut,1,80,6837,6533,6372,6228
1,9,Connecticut,1,81,6549,6424,6167,5993
1,9,Connecticut,1,82,6011,6177,6035,5787
1,9,Connecticut,1,83,5780,5548,5714,5596
1,9,Connecticut,1,84,5204,5293,5111,5284
1,9,Connecticut,1,85,27762,28418,29140,29693
1,9,Connecticut,1,999,1742301,1744385,1747085,1747488
1,9,Connecticut,2,0,18554,18261,17886,17989
1,9,Connecticut,2,1,18660,18803,18524,18147
1,9,Connecticut,2,2,19018,18811,18968,18676
1,9,Connecticut,2,3,19884,19173,18871,19032
1,9,Connecticut,2,4,20581,20078,19321,19063
1,9,Connecticut,2,5,20770,20727,20174,19380
1,9,Connecticut,2,6,21299,20940,20842,20286
1,9,Connecticut,2,7,21728,21428,21037,20841
1,9,Connecticut,2,8,21637,21795,21452,21068
1,9,Connecticut,2,9,21902,21702,21860,21426
1,9,Connecticut,2,10,22444,21988,21774,21967
1,9,Connecticut,2,11,23192,22554,22087,21810
1,9,Connecticut,2,12,23346,23282,22687,22123
1,9,Connecticut,2,13,23332,23448,23415,22742
1,9,Connecticut,2,14,23900,23424,23489,23460
1,9,Connecticut,2,15,23893,23946,23457,23514
1,9,Connecticut,2,16,24318,23955,24013,23525
1,9,Connecticut,2,17,24848,24436,24040,24079
1,9,Connecticut,2,18,26833,26641,26331,25851
1,9,Connecticut,2,19,25714,26878,26752,26384
1,9,Connecticut,2,20,24483,25551,27024,26726
1,9,Connecticut,2,21,22815,23372,24594,25972
1,9,Connecticut,2,22,20893,21009,21672,22847
1,9,Connecticut,2,23,21005,19957,20281,20895
1,9,Connecticut,2,24,21622,21158,20228,20513
1,9,Connecticut,2,25,21690,21803,21296,20427
1,9,Connecticut,2,26,21576,21955,22121,21396
1,9,Connecticut,2,27,21169,21786,22256,22230
1,9,Connecticut,2,28,21618,21322,21954,22325
1,9,Connecticut,2,29,21935,21875,21523,22072
1,9,Connecticut,2,30,21442,22065,21963,21545
1,9,Connecticut,2,31,22052,21578,22215,22077
1,9,Connecticut,2,32,21072,22331,21775,22370
1,9,Connecticut,2,33,20860,21291,22547,21834
1,9,Connecticut,2,34,20921,21095,21486,22601
1,9,Connecticut,2,35,20602,21109,21227,21517
1,9,Connecticut,2,36,21090,20705,21114,21298
1,9,Connecticut,2,37,20920,21185,20814,21146
1,9,Connecticut,2,38,21923,20946,21224,20868
1,9,Connecticut,2,39,23410,21958,21073,21252
1,9,Connecticut,2,40,25667,23329,21940,21026
1,9,Connecticut,2,41,26860,25640,23219,21921
1,9,Connecticut,2,42,26129,26886,25681,23207
1,9,Connecticut,2,43,26165,26092,26842,25564
1,9,Connecticut,2,44,26676,26025,26038,26680
1,9,Connecticut,2,45,27940,26632,25980,25957
1,9,Connecticut,2,46,29462,27877,26497,25880
1,9,Connecticut,2,47,29959,29370,27809,26349
1,9,Connecticut,2,48,29475,29834,29222,27684
1,9,Connecticut,2,49,29593,29268,29672,28973
1,9,Connecticut,2,50,30250,29499,29148,29545
1,9,Connecticut,2,51,30204,30058,29314,28928
1,9,Connecticut,2,52,29440,30043,29866,29030
1,9,Connecticut,2,53,29061,29247,29803,29598
1,9,Connecticut,2,54,28475,28866,29037,29575
1,9,Connecticut,2,55,27738,28253,28671,28770
1,9,Connecticut,2,56,27049,27535,28004,28430
1,9,Connecticut,2,57,25736,26713,27188,27608
1,9,Connecticut,2,58,24685,25583,26474,26938
1,9,Connecticut,2,59,23439,24409,25296,26091
1,9,Connecticut,2,60,22489,23214,24162,25024
1,9,Connecticut,2,61,21981,22181,22809,23801
1,9,Connecticut,2,62,21533,21727,21925,22410
1,9,Connecticut,2,63,21711,21198,21366,21602
1,9,Connecticut,2,64,23192,21321,20767,20867
1,9,Connecticut,2,65,17069,22810,20906,20233
1,9,Connecticut,2,66,16528,16760,22373,20379
1,9,Connecticut,2,67,16341,16202,16376,21908
1,9,Connecticut,2,68,17401,15989,15906,15973
1,9,Connecticut,2,69,14840,17074,15622,15497
1,9,Connecticut,2,70,13074,14463,16693,15204
1,9,Connecticut,2,71,12509,12834,14193,16331
1,9,Connecticut,2,72,11859,12197,12569,13855
1,9,Connecticut,2,73,11594,11541,11939,12247
1,9,Connecticut,2,74,10848,11326,11305,11623
1,9,Connecticut,2,75,10436,10551,11031,10992
1,9,Connecticut,2,76,10524,10176,10253,10701
1,9,Connecticut,2,77,9872,10240,9890,9946
1,9,Connecticut,2,78,9831,9558,9894,9578
1,9,Connecticut,2,79,9653,9493,9207,9519
1,9,Connecticut,2,80,9588,9290,9143,8878
1,9,Connecticut,2,81,9567,9195,8916,8776
1,9,Connecticut,2,82,9207,9112,8802,8567
1,9,Connecticut,2,83,9092,8730,8687,8367
1,9,Connecticut,2,84,8584,8564,8211,8196
1,9,Connecticut,2,85,58582,59211,59811,60092
1,9,Connecticut,2,999,1840859,1842437,1843824,1841594
3,10,Delaware,0,0,11295,11134,10995,11122
3,10,Delaware,0,1,11072,11403,11233,11092
3,10,Delaware,0,2,10922,11218,11532,11347
3,10,Delaware,0,3,11273,10945,11225,11523
3,10,Delaware,0,4,11311,11286,10998,11267
3,10,Delaware,0,5,11347,11405,11314,11043
3,10,Delaware,0,6,11259,11379,11381,11343
3,10,Delaware,0,7,11402,11303,11348,11389
3,10,Delaware,0,8,11290,11444,11329,11409
3,10,Delaware,0,9,11053,11301,11468,11325
3,10,Delaware,0,10,11452,11075,11396,11466
3,10,Delaware,0,11,11698,11468,11042,11473
3,10,Delaware,0,12,11384,11700,11495,11036
3,10,Delaware,0,13,11392,11392,11679,11470
